Season,AccountNumber,SingleGameTickets,PartialPlanTickets,GroupTickets,AvgSpend,GamesAttended,FanSegment,DistanceToArena,BasketballPropensity,SocialMediaEngagement,SumGamesAttended,TotNumTicketsPurchased,AvgSpend_norm,SocialMediaEngagement_norm,DistanceToArena_norm,BasketballPropensity_norm
2024,41814,0,0,5,60.0,0,Limited Data,227.0,612.0,Medium,1,5,0.018198362147406732,0.67,0.0,0.612
2024,41815,2,0,0,105.0,0,Limited Data,135.0,507.0,Medium,1,2,0.03184713375796178,0.67,0.0,0.507
2024,41816,4,0,0,247.0,0,Limited Data,130.0,578.0,Medium,1,4,0.07491659084015771,0.67,0.0,0.578
2024,41817,2,0,0,16.0,1,Limited Data,82.0,362.0,High,1,2,0.004852896572641796,1.0,0.0,0.362
2024,41818,2,0,0,49.0,1,Limited Data,10.0,670.0,Medium,1,2,0.014861995753715499,0.67,1.0,0.67
2024,41819,0,0,19,73.32,0,Limited Data,76.0,683.5054579566774,Medium,1,19,0.022238398544131024,0.67,0.0,0.6835054579566775
2024,41820,2,0,0,22.0,1,Limited Data,10.0,683.5054579566774,Low,1,2,0.006672732787382469,0.33,1.0,0.6835054579566775
2024,41821,2,0,0,179.43,0,Limited Data,7.0,920.0,Medium,1,2,0.05442220200181984,0.67,1.0,0.92
2024,41822,2,0,0,10.0,1,Limited Data,19.0,394.0,Medium,1,2,0.003033060357901122,0.67,1.0,0.394
2024,41823,2,0,0,123.0,1,Limited Data,79.0,719.0,Medium,1,2,0.0373066424021838,0.67,0.0,0.719
2024,41824,3,0,0,98.0,1,Limited Data,71.0,558.0,High,1,3,0.029723991507430998,1.0,0.0,0.558
2024,41825,3,0,0,28.0,1,Limited Data,7.0,690.0,Medium,1,3,0.008492569002123142,0.67,1.0,0.69
2024,41826,4,0,0,14.0,0,Limited Data,182.0,724.0,High,1,4,0.004246284501061571,1.0,0.0,0.724
2024,41827,4,0,0,59.0,1,Limited Data,133.0,811.0,Medium,1,4,0.01789505611161662,0.67,0.0,0.811
2024,41828,2,0,0,118.0,0,Limited Data,236.0,466.0,High,1,2,0.03579011222323324,1.0,0.0,0.466
2024,41829,0,0,2,103.0,0,Limited Data,85.0,628.0,Medium,1,2,0.03124052168638156,0.67,0.0,0.628
2024,41830,2,0,0,40.0,1,Limited Data,4.0,683.5054579566774,Low,1,2,0.012132241431604488,0.33,1.0,0.6835054579566775
2024,41831,0,0,3,42.42,0,Limited Data,148.74457038579175,683.5054579566774,High,1,3,0.012866242038216562,1.0,0.0,0.6835054579566775
2024,41832,2,0,0,151.45,1,Limited Data,148.74457038579175,683.5054579566774,High,1,2,0.045935699120412496,1.0,0.0,0.6835054579566775
2024,41833,2,0,0,107.0,0,Limited Data,28.0,529.0,Medium,1,2,0.03245374582954201,0.67,0.5,0.529
2024,41834,5,0,0,67.0,1,Limited Data,130.0,660.0,Low,1,5,0.02032150439793752,0.33,0.0,0.66
2024,41835,0,0,0,350.0,0,Limited Data,1037.0,775.0,Medium,1,20,0.10615711252653928,0.67,0.0,0.775
2024,41836,0,0,13,55.43,0,Limited Data,160.0,683.5054579566774,Medium,1,13,0.01681225356384592,0.67,0.0,0.6835054579566775
2024,41837,0,0,9,97.0,0,Limited Data,8.0,288.0,Medium,1,9,0.029420685471640885,0.67,1.0,0.288
2024,41838,2,0,0,26.13,1,Limited Data,148.74457038579175,926.0,Low,1,2,0.007925386715195631,0.33,0.0,0.926
2024,41839,4,0,0,75.32,0,Limited Data,148.74457038579175,683.5054579566774,Medium,1,4,0.022845010615711252,0.67,0.0,0.6835054579566775
2024,41840,4,0,0,26.0,1,Limited Data,6.0,683.5054579566774,Medium,1,4,0.007885956930542918,0.67,1.0,0.6835054579566775
2024,41841,2,0,0,73.0,1,Limited Data,148.74457038579175,906.0,High,1,2,0.022141340612678192,1.0,0.0,0.906
2024,41842,0,0,4,95.0,0,Limited Data,18.0,317.0,Medium,1,4,0.02881407340006066,0.67,1.0,0.317
2024,41843,2,0,0,72.0,0,Limited Data,8.0,681.0,Medium,1,2,0.02183803457688808,0.67,1.0,0.681
2024,41844,0,0,5,48.0,0,Limited Data,91.0,683.5054579566774,High,1,5,0.014558689717925387,1.0,0.0,0.6835054579566775
2024,41845,2,0,0,33.0,0,Limited Data,69.0,595.0,Low,1,2,0.010009099181073703,0.33,0.0,0.595
2024,41846,2,0,0,108.0,0,Limited Data,10.0,927.0,Medium,1,2,0.03275705186533212,0.67,1.0,0.927
2024,41847,1,0,0,38.0,1,Limited Data,0.0,683.5054579566774,Medium,1,1,0.011525629360024265,0.67,1.0,0.6835054579566775
2024,41848,3,0,0,14.26,1,Limited Data,148.74457038579175,683.5054579566774,Medium,1,3,0.004325144070367,0.67,0.0,0.6835054579566775
2024,41849,4,0,0,132.0,0,Limited Data,79.0,446.0,Low,1,4,0.040036396724294813,0.33,0.0,0.446
2024,41850,2,0,0,143.0,0,Limited Data,1.0,568.0,High,1,2,0.043372763117986046,1.0,1.0,0.568
2024,41851,2,0,0,33.0,1,Limited Data,4.0,683.5054579566774,Medium,1,2,0.010009099181073703,0.67,1.0,0.6835054579566775
2024,41852,2,0,0,32.13,1,Limited Data,148.74457038579175,683.5054579566774,Medium,1,2,0.009745222929936306,0.67,0.0,0.6835054579566775
2024,41853,1,0,0,23.0,1,Limited Data,148.74457038579175,437.0,Medium,1,1,0.006976038823172581,0.67,0.0,0.437
2024,41854,1,0,0,13.0,1,Limited Data,374.0,805.0,Medium,1,1,0.003942978465271459,0.67,0.0,0.805
2024,41855,0,0,0,14.0,0,Limited Data,6.0,683.5054579566774,Low,1,4,0.004246284501061571,0.33,1.0,0.6835054579566775
2024,41856,2,0,0,209.0,1,Limited Data,107.0,733.0,Medium,1,2,0.06339096148013346,0.67,0.0,0.733
2024,41857,2,0,0,121.0,1,Limited Data,1748.0,704.0,Medium,1,2,0.03670003033060358,0.67,0.0,0.704
2024,41858,2,0,0,77.0,1,Limited Data,30.0,828.0,Medium,1,2,0.02335456475583864,0.67,0.5,0.828
2024,41859,0,6,0,99.67,0,Limited Data,2.0,720.0,High,3,6,0.030230512587200487,1.0,1.0,0.72
2024,41860,2,0,0,178.0,0,Limited Data,142.0,483.0,Medium,1,2,0.05398847437063998,0.67,0.0,0.483
2024,41861,1,0,0,33.13,1,Limited Data,148.74457038579175,683.5054579566774,Medium,1,1,0.010048528965726418,0.67,0.0,0.6835054579566775
2024,41862,1,0,0,77.0,1,Limited Data,430.0,354.0,High,1,1,0.02335456475583864,1.0,0.0,0.354
2024,41863,0,0,4,38.0,0,Limited Data,10.0,406.0,Medium,1,4,0.011525629360024265,0.67,1.0,0.406
2024,41864,2,0,0,56.32,1,Limited Data,148.74457038579175,683.5054579566774,Low,1,2,0.01708219593569912,0.33,0.0,0.6835054579566775
2024,41865,1,0,0,94.0,1,Limited Data,302.0,526.0,Low,1,1,0.02851076736427055,0.33,0.0,0.526
2024,41866,2,0,0,43.74,1,Limited Data,65.0,767.0,Medium,1,2,0.01326660600545951,0.67,0.0,0.767
2024,41867,3,0,0,70.0,1,Limited Data,23.0,320.0,High,1,3,0.021231422505307854,1.0,0.5,0.32
2024,41868,4,0,0,20.74,1,Limited Data,148.74457038579175,683.5054579566774,Medium,1,4,0.006290567182286927,0.67,0.0,0.6835054579566775
2024,41869,1,0,0,56.0,1,Limited Data,76.0,889.0,Medium,1,1,0.016985138004246284,0.67,0.0,0.889
2024,41870,1,0,0,114.0,1,Limited Data,1676.0,932.0,Low,1,1,0.034576888080072796,0.33,0.0,0.932
2024,41871,1,0,0,13.0,1,Limited Data,148.74457038579175,683.5054579566774,Medium,1,1,0.003942978465271459,0.67,0.0,0.6835054579566775
2024,41872,3,0,0,50.0,0,Limited Data,11.0,661.0,Low,1,3,0.015165301789505611,0.33,1.0,0.661
2024,41873,0,0,43,73.46,0,Limited Data,88.0,683.5054579566774,Medium,1,43,0.02228086138914164,0.67,0.0,0.6835054579566775
2024,41874,0,0,2,88.0,0,Limited Data,99.0,863.0,High,1,2,0.026690931149529876,1.0,0.0,0.863
2024,41875,2,0,0,39.0,1,Limited Data,148.74457038579175,683.5054579566774,Medium,1,2,0.011828935395814377,0.67,0.0,0.6835054579566775
2024,41876,4,0,0,397.0,0,Limited Data,81.0,937.0,High,1,4,0.12041249620867456,1.0,0.0,0.937
2024,41877,1,0,0,202.0,0,Limited Data,341.0,247.0,Low,1,1,0.06126781922960267,0.33,0.0,0.247
2024,41878,1,0,0,69.0,0,Limited Data,148.74457038579175,683.5054579566774,Medium,1,1,0.020928116469517744,0.67,0.0,0.6835054579566775
2024,41879,2,0,0,139.0,0,Limited Data,5.0,506.0,High,1,2,0.0421595389748256,1.0,1.0,0.506
2024,41880,4,0,0,62.0,0,Limited Data,723.0,683.5054579566774,Medium,1,4,0.01880497421898696,0.67,0.0,0.6835054579566775
2024,41881,0,0,8,36.75,0,Limited Data,10.0,413.0,Medium,1,8,0.011146496815286623,0.67,1.0,0.413
2024,41882,0,0,6,8.0,0,Limited Data,25.0,384.0,Medium,1,6,0.002426448286320898,0.67,0.5,0.384
2024,41883,0,0,5,66.0,0,Limited Data,47.0,371.0,Low,1,5,0.020018198362147407,0.33,0.5,0.371
2024,41884,2,0,0,296.0,0,Limited Data,736.0,949.0,Low,1,2,0.08977858659387322,0.33,0.0,0.949
2024,41885,2,0,0,429.78,0,Limited Data,1837.0,899.0,Low,1,2,0.13035486806187443,0.33,0.0,0.899
2024,41886,0,0,3,51.0,0,Limited Data,205.0,538.0,Medium,1,3,0.015468607825295723,0.67,0.0,0.538
2024,41887,1,0,0,68.0,0,Limited Data,10.0,240.0,High,1,1,0.02062481043372763,1.0,1.0,0.24
2024,41888,3,0,0,104.0,0,Limited Data,142.0,683.5054579566774,Medium,1,3,0.03154382772217167,0.67,0.0,0.6835054579566775
2024,41889,2,0,0,109.0,0,Limited Data,73.0,552.0,Low,1,2,0.03306035790112223,0.33,0.0,0.552
2024,41890,5,0,0,71.0,0,Limited Data,473.0,383.0,Medium,2,5,0.021534728541097968,0.67,0.0,0.383
2024,41891,2,0,0,38.0,0,Limited Data,13.0,774.0,Medium,1,2,0.011525629360024265,0.67,1.0,0.774
2024,41892,0,0,4,93.0,0,Limited Data,205.0,329.0,High,1,4,0.028207461328480437,1.0,0.0,0.329
2024,41893,2,0,0,60.0,0,Limited Data,63.0,393.0,High,1,2,0.018198362147406732,1.0,0.0,0.393
2024,41894,1,0,0,68.0,0,Limited Data,73.0,373.0,Medium,1,1,0.02062481043372763,0.67,0.0,0.373
2024,41895,4,0,0,147.0,0,Limited Data,83.0,942.0,Medium,1,4,0.044585987261146494,0.67,0.0,0.942
2024,41896,0,0,3,77.0,0,Limited Data,205.0,519.0,Medium,1,3,0.02335456475583864,0.67,0.0,0.519
2024,41897,0,0,0,29.0,0,Limited Data,148.74457038579175,683.5054579566774,Medium,1,4,0.008795875037913254,0.67,0.0,0.6835054579566775
2024,41898,4,0,0,372.0,0,Limited Data,92.0,580.0,Medium,1,4,0.11282984531392175,0.67,0.0,0.58
2024,41899,1,0,0,104.0,0,Limited Data,148.74457038579175,926.0,Medium,1,1,0.03154382772217167,0.67,0.0,0.926
2024,41900,0,0,4,18.0,0,Limited Data,30.0,840.0,Medium,1,4,0.00545950864422202,0.67,0.5,0.84
2024,41901,0,0,2,97.58,0,Limited Data,1.0,492.0,Medium,1,2,0.02959660297239915,0.67,1.0,0.492
2024,41902,2,0,0,110.0,0,Limited Data,9.0,698.0,Medium,1,2,0.03336366393691234,0.67,1.0,0.698
2024,41903,0,0,0,422.0,0,Limited Data,1732.0,683.5054579566774,Medium,1,8,0.12799514710342735,0.67,0.0,0.6835054579566775
2024,41904,2,0,0,90.0,0,Limited Data,10.0,506.0,Low,1,2,0.0272975432211101,0.33,1.0,0.506
2024,41905,2,0,0,138.0,0,Limited Data,18.0,774.0,Medium,1,2,0.04185623293903549,0.67,1.0,0.774
2024,41906,2,0,0,41.0,0,Limited Data,103.0,683.5054579566774,High,1,2,0.0124355474673946,1.0,0.0,0.6835054579566775
2024,41907,3,0,0,4.0,0,Limited Data,95.0,924.0,Medium,1,3,0.001213224143160449,0.67,0.0,0.924
2024,41908,3,0,0,23.0,0,Limited Data,651.0,891.0,Low,1,3,0.006976038823172581,0.33,0.0,0.891
2024,41909,3,0,0,85.33,0,Limited Data,202.0,542.0,Low,1,3,0.025881104033970277,0.33,0.0,0.542
2024,41910,2,0,0,49.0,0,Limited Data,719.0,683.5054579566774,High,1,2,0.014861995753715499,1.0,0.0,0.6835054579566775
2024,41911,4,0,0,141.0,0,Limited Data,152.0,483.0,Low,1,4,0.042766151046405826,0.33,0.0,0.483
2024,41912,1,0,0,110.0,0,Limited Data,103.0,683.5054579566774,Low,1,1,0.03336366393691234,0.33,0.0,0.6835054579566775
2024,41913,0,0,0,616.0,0,Limited Data,58.0,944.0,Medium,1,4,0.18683651804670912,0.67,0.0,0.944
2024,41914,0,0,3,55.0,0,Limited Data,47.0,273.0,Medium,1,3,0.01668183196845617,0.67,0.5,0.273
2024,41915,4,0,0,4.0,0,Limited Data,95.0,389.0,Medium,1,4,0.001213224143160449,0.67,0.0,0.389
2024,41916,0,0,3,76.0,0,Limited Data,158.0,590.0,Low,1,3,0.02305125872004853,0.33,0.0,0.59
2024,41917,6,0,0,74.0,0,Limited Data,235.0,797.0,High,1,6,0.022444646648468305,1.0,0.0,0.797
2024,41918,5,0,0,85.0,0,Limited Data,54.0,380.0,High,1,5,0.025781013042159538,1.0,0.0,0.38
2024,41919,0,0,5,19.0,0,Limited Data,47.0,377.0,Low,1,5,0.005762814680012132,0.33,0.5,0.377
2024,41920,2,0,0,117.0,0,Limited Data,77.0,929.0,High,1,2,0.03548680618744313,1.0,0.0,0.929
2024,41921,2,0,0,145.0,0,Limited Data,7.0,394.0,High,1,2,0.043979375189566274,1.0,1.0,0.394
2024,41922,0,0,2,27.0,0,Limited Data,19.0,940.0,Medium,1,2,0.00818926296633303,0.67,1.0,0.94
2024,41923,2,0,0,56.0,0,Limited Data,20.0,941.0,High,1,2,0.016985138004246284,1.0,0.5,0.941
2024,41924,0,0,2,3.0,0,Limited Data,26.0,437.0,Low,1,2,0.0009099181073703367,0.33,0.5,0.437
2024,41925,1,0,0,25.0,0,Limited Data,148.74457038579175,926.0,Low,1,1,0.0075826508947528055,0.33,0.0,0.926
2024,41926,2,0,0,17.0,0,Limited Data,65.0,415.0,Low,1,2,0.005156202608431908,0.33,0.0,0.415
2024,41927,5,0,0,17.0,0,Limited Data,684.0,683.5054579566774,Medium,1,5,0.005156202608431908,0.67,0.0,0.6835054579566775
2024,41928,2,0,0,254.0,0,Limited Data,76.0,758.0,Low,1,2,0.07703973309068851,0.33,0.0,0.758
2024,41929,1,0,0,40.0,0,Limited Data,103.0,683.5054579566774,Medium,1,1,0.012132241431604488,0.67,0.0,0.6835054579566775
2024,41930,1,0,0,70.0,0,Limited Data,103.0,683.5054579566774,Medium,1,1,0.021231422505307854,0.67,0.0,0.6835054579566775
2024,41931,1,0,0,31.0,0,Limited Data,1738.0,727.0,Medium,1,1,0.00940248710949348,0.67,0.0,0.727
2024,41932,2,0,0,17.0,0,Limited Data,100.0,227.0,Low,1,2,0.005156202608431908,0.33,0.0,0.227
2024,41933,2,0,0,46.0,0,Limited Data,738.0,505.0,Medium,1,2,0.013952077646345162,0.67,0.0,0.505
2024,41934,3,0,0,65.0,0,Limited Data,478.0,887.0,Low,1,3,0.019714892326357293,0.33,0.0,0.887
2024,41935,0,0,5,5.0,0,Limited Data,205.0,408.0,Medium,1,5,0.001516530178950561,0.67,0.0,0.408
2024,41936,3,0,0,29.0,0,Limited Data,74.0,490.0,Medium,1,3,0.008795875037913254,0.67,0.0,0.49
2024,41937,0,0,4,22.0,0,Limited Data,216.0,532.0,Low,1,4,0.006672732787382469,0.33,0.0,0.532
2024,41938,4,0,0,31.0,0,Limited Data,81.0,958.0,High,1,4,0.00940248710949348,1.0,0.0,0.958
2024,41939,0,0,2,5.47,0,Limited Data,76.0,951.0,Medium,1,2,0.0016590840157719138,0.67,0.0,0.951
2024,41940,1,0,0,52.0,0,Limited Data,18.0,949.0,Low,1,1,0.015771913861085837,0.33,1.0,0.949
2024,41941,0,0,4,94.0,0,Limited Data,216.0,528.0,High,1,4,0.02851076736427055,1.0,0.0,0.528
2024,41942,3,0,0,119.0,0,Limited Data,81.0,706.0,Medium,1,3,0.036093418259023353,0.67,0.0,0.706
2024,41943,0,0,4,68.0,0,Limited Data,227.0,500.0,High,1,4,0.02062481043372763,1.0,0.0,0.5
2024,41944,2,0,0,96.0,0,Limited Data,18.0,395.0,High,1,2,0.029117379435850774,1.0,1.0,0.395
2024,41945,0,0,6,84.0,0,Limited Data,9.0,531.0,Low,1,6,0.025477707006369428,0.33,1.0,0.531
2024,41946,3,0,0,54.0,0,Limited Data,55.0,513.0,Medium,1,3,0.01637852593266606,0.67,0.0,0.513
2024,41947,2,0,0,93.0,0,Limited Data,71.0,469.0,Low,1,2,0.028207461328480437,0.33,0.0,0.469
2024,41948,3,0,0,104.0,0,Limited Data,148.74457038579175,660.0,High,1,3,0.03154382772217167,1.0,0.0,0.66
2024,41949,3,0,0,35.0,0,Limited Data,1845.0,914.0,Low,1,3,0.010615711252653927,0.33,0.0,0.914
2024,41950,2,0,0,91.0,0,Limited Data,72.0,483.0,Medium,1,2,0.027600849256900213,0.67,0.0,0.483
2024,41951,5,0,0,111.0,0,Limited Data,315.0,754.0,Low,1,5,0.03366696997270246,0.33,0.0,0.754
2024,41952,2,0,0,112.0,0,Limited Data,47.0,844.0,Medium,1,2,0.03397027600849257,0.67,0.5,0.844
2024,41953,6,0,0,79.0,0,Limited Data,28.0,565.0,Medium,1,6,0.023961176827418867,0.67,0.5,0.565
2024,41954,4,0,0,107.0,0,Limited Data,81.0,465.0,Medium,1,4,0.03245374582954201,0.67,0.0,0.465
2024,41955,3,0,0,68.0,0,Limited Data,66.0,355.0,High,1,3,0.02062481043372763,1.0,0.0,0.355
2024,41956,0,0,3,4.0,0,Limited Data,10.0,448.0,Medium,1,3,0.001213224143160449,0.67,1.0,0.448
2024,41957,2,0,0,48.9,0,Limited Data,148.74457038579175,683.5054579566774,Low,1,2,0.014831665150136487,0.33,0.0,0.6835054579566775
2024,41958,2,0,0,63.0,0,Limited Data,6.0,508.0,High,1,2,0.01910828025477707,1.0,1.0,0.508
2024,41959,3,0,0,28.0,0,Limited Data,79.0,372.0,Medium,1,3,0.008492569002123142,0.67,0.0,0.372
2024,41960,2,0,0,75.0,0,Limited Data,4.0,627.0,Low,1,2,0.022747952684258416,0.33,1.0,0.627
2024,41961,2,0,0,104.0,0,Limited Data,106.0,885.0,Medium,1,2,0.03154382772217167,0.67,0.0,0.885
2024,41962,2,0,0,94.0,0,Limited Data,6.0,683.5054579566774,Medium,1,2,0.02851076736427055,0.67,1.0,0.6835054579566775
2024,41963,0,0,3,59.0,0,Limited Data,22.0,322.0,High,1,3,0.01789505611161662,1.0,0.5,0.322
2024,41964,2,0,0,130.0,0,Limited Data,148.74457038579175,683.5054579566774,Low,1,2,0.039429784652714586,0.33,0.0,0.6835054579566775
2024,41965,0,0,3,35.0,0,Limited Data,38.0,447.0,High,1,3,0.010615711252653927,1.0,0.5,0.447
2024,41966,2,0,0,42.0,0,Limited Data,9.0,294.0,Medium,1,2,0.012738853503184714,0.67,1.0,0.294
2024,41967,2,0,0,64.0,0,Limited Data,75.0,738.0,Medium,1,2,0.019411586290567183,0.67,0.0,0.738
2024,41968,2,0,0,83.0,0,Limited Data,749.0,585.0,Low,1,2,0.025174400970579314,0.33,0.0,0.585
2024,41969,2,0,0,117.0,0,Limited Data,148.74457038579175,926.0,High,1,2,0.03548680618744313,1.0,0.0,0.926
2024,41970,3,0,0,20.0,0,Limited Data,245.0,382.0,High,1,3,0.006066120715802244,1.0,0.0,0.382
2024,41971,0,0,2,0.53,0,Limited Data,1787.0,911.0,Medium,1,2,0.0001607521989687595,0.67,0.0,0.911
2024,41972,1,0,0,42.0,0,Limited Data,1035.0,963.0,High,1,1,0.012738853503184714,1.0,0.0,0.963
2024,41973,5,0,0,22.0,0,Limited Data,71.0,929.0,Medium,1,5,0.006672732787382469,0.67,0.0,0.929
2024,41974,2,0,0,65.0,0,Limited Data,59.0,580.0,Low,1,2,0.019714892326357293,0.33,0.0,0.58
2024,41975,4,0,0,7.0,0,Limited Data,215.0,683.5054579566774,Medium,1,4,0.0021231422505307855,0.67,0.0,0.6835054579566775
2024,41976,0,0,10,62.0,0,Limited Data,22.0,391.0,Medium,1,10,0.01880497421898696,0.67,0.5,0.391
2024,41977,0,0,5,66.05,0,Limited Data,156.0,600.0,Medium,1,5,0.02003336366393691,0.67,0.0,0.6
2024,41978,3,0,0,158.0,0,Limited Data,57.0,717.0,Medium,1,3,0.047922353654837734,0.67,0.0,0.717
2024,41979,0,0,9,52.0,0,Limited Data,10.0,530.0,Medium,1,9,0.015771913861085837,0.67,1.0,0.53
2024,41980,2,0,0,35.0,0,Limited Data,55.0,473.0,Medium,1,2,0.010615711252653927,0.67,0.0,0.473
2024,41981,2,0,0,35.0,0,Limited Data,12.0,417.0,Medium,1,2,0.010615711252653927,0.67,1.0,0.417
2024,41982,2,0,0,33.0,0,Limited Data,6.0,746.0,Low,1,2,0.010009099181073703,0.33,1.0,0.746
2024,41983,5,0,0,89.0,0,Limited Data,66.0,451.0,Low,1,5,0.02699423718531999,0.33,0.0,0.451
2024,41984,3,0,0,136.0,0,Limited Data,70.0,544.0,Medium,1,3,0.04124962086745526,0.67,0.0,0.544
2024,41985,2,0,0,110.0,0,Limited Data,46.0,412.0,Low,1,2,0.03336366393691234,0.33,0.5,0.412
2024,41986,2,0,0,1.0,0,Limited Data,77.0,731.0,Low,1,2,0.00030330603579011223,0.33,0.0,0.731
2024,41987,2,0,0,100.0,0,Limited Data,23.0,936.0,Medium,1,2,0.030330603579011222,0.67,0.5,0.936
2024,41988,4,0,0,40.0,0,Limited Data,148.74457038579175,671.0,Medium,1,4,0.012132241431604488,0.67,0.0,0.671
2024,41989,2,0,0,108.0,0,Limited Data,73.0,612.0,High,1,2,0.03275705186533212,1.0,0.0,0.612
2024,41990,3,0,0,100.0,0,Limited Data,79.0,359.0,Medium,1,3,0.030330603579011222,0.67,0.0,0.359
2024,41991,2,0,0,65.0,0,Limited Data,9.0,352.0,Low,1,2,0.019714892326357293,0.33,1.0,0.352
2024,41992,2,0,0,183.0,0,Limited Data,329.0,895.0,Medium,1,2,0.055505004549590536,0.67,0.0,0.895
2024,41993,2,0,0,108.0,0,Limited Data,6.0,303.0,Medium,1,2,0.03275705186533212,0.67,1.0,0.303
2024,41994,3,0,0,37.0,0,Limited Data,2108.0,502.0,Medium,1,3,0.011222323324234153,0.67,0.0,0.502
2024,41995,2,0,0,180.0,0,Limited Data,18.0,486.0,Medium,1,2,0.0545950864422202,0.67,1.0,0.486
2024,41996,0,0,2,139.0,0,Limited Data,71.0,366.0,High,1,2,0.0421595389748256,1.0,0.0,0.366
2024,41997,3,0,0,81.0,0,Limited Data,2.0,904.0,Low,1,3,0.02456778889899909,0.33,1.0,0.904
2024,41998,4,0,0,12.0,0,Limited Data,17.0,371.0,High,1,4,0.003639672429481347,1.0,1.0,0.371
2024,41999,4,0,0,145.0,0,Limited Data,235.0,914.0,Medium,1,4,0.043979375189566274,0.67,0.0,0.914
2024,42000,4,0,0,113.0,0,Limited Data,210.0,774.0,Low,1,4,0.03427358204428268,0.33,0.0,0.774
2024,42001,2,0,0,46.0,0,Limited Data,288.0,683.5054579566774,Medium,1,2,0.013952077646345162,0.67,0.0,0.6835054579566775
2024,42002,0,0,6,100.0,0,Limited Data,255.0,888.0,Medium,1,6,0.030330603579011222,0.67,0.0,0.888
2024,42003,4,0,0,105.0,0,Limited Data,184.0,916.0,Low,1,4,0.03184713375796178,0.33,0.0,0.916
2024,42004,4,0,0,71.0,0,Limited Data,18.0,514.0,Low,1,4,0.021534728541097968,0.33,1.0,0.514
2024,42005,0,0,4,121.0,0,Limited Data,22.0,332.0,High,1,4,0.03670003033060358,1.0,0.5,0.332
2024,42006,1,0,0,59.0,0,Limited Data,55.0,683.0,Medium,1,1,0.01789505611161662,0.67,0.0,0.683
2024,42007,0,0,2,73.0,0,Limited Data,216.0,573.0,High,1,2,0.022141340612678192,1.0,0.0,0.573
2024,42008,0,0,1,74.0,0,Limited Data,33.0,502.0,Medium,1,1,0.022444646648468305,0.67,0.5,0.502
2024,42009,4,0,0,73.0,0,Limited Data,1493.0,662.0,Low,1,4,0.022141340612678192,0.33,0.0,0.662
2024,42010,1,0,0,36.0,0,Limited Data,223.0,909.0,Medium,1,1,0.01091901728844404,0.67,0.0,0.909
2024,42011,1,0,0,86.0,0,Limited Data,7.0,678.0,High,1,1,0.026084319077949652,1.0,1.0,0.678
2024,42012,4,0,0,37.0,0,Limited Data,81.0,661.0,Low,1,4,0.011222323324234153,0.33,0.0,0.661
2024,42013,3,0,0,99.0,0,Limited Data,6.0,458.0,Low,1,3,0.03002729754322111,0.33,1.0,0.458
2024,42014,3,0,0,289.0,0,Limited Data,65.0,433.0,Medium,1,3,0.08765544434334244,0.67,0.0,0.433
2024,42015,5,0,0,187.0,0,Limited Data,180.0,919.0,Low,1,5,0.056718228692750984,0.33,0.0,0.919
2024,42016,2,0,0,112.0,0,Limited Data,103.0,683.5054579566774,Low,1,2,0.03397027600849257,0.33,0.0,0.6835054579566775
2024,42017,3,0,0,48.0,0,Limited Data,75.0,495.0,High,1,3,0.014558689717925387,1.0,0.0,0.495
2024,42018,1,0,0,353.0,0,Limited Data,331.0,427.0,Medium,1,1,0.10706703063390961,0.67,0.0,0.427
2024,42019,2,0,0,89.0,0,Limited Data,94.0,474.0,Medium,1,2,0.02699423718531999,0.67,0.0,0.474
2024,42020,4,0,0,146.0,0,Limited Data,56.0,628.0,Low,1,4,0.044282681225356384,0.33,0.0,0.628
2024,42021,3,0,0,79.0,0,Limited Data,283.0,808.0,Medium,1,3,0.023961176827418867,0.67,0.0,0.808
2024,42022,2,0,0,117.0,0,Limited Data,43.0,200.0,Low,1,2,0.03548680618744313,0.33,0.5,0.2
2024,42023,0,0,3,4.42,0,Limited Data,13.0,290.0,Medium,1,3,0.001340612678192296,0.67,1.0,0.29
2024,42024,2,0,0,183.0,0,Limited Data,682.0,906.0,Low,1,2,0.055505004549590536,0.33,0.0,0.906
2024,42025,4,0,0,87.0,0,Limited Data,5.0,683.5054579566774,High,1,4,0.026387625113739762,1.0,1.0,0.6835054579566775
2024,42026,3,0,0,118.0,0,Limited Data,161.0,229.0,Medium,1,3,0.03579011222323324,0.67,0.0,0.229
2024,42027,4,0,0,144.87,0,Limited Data,148.74457038579175,683.5054579566774,Low,1,4,0.04393994540491356,0.33,0.0,0.6835054579566775
2024,42028,2,0,0,38.0,0,Limited Data,7.0,542.0,High,1,2,0.011525629360024265,1.0,1.0,0.542
2024,42029,4,0,0,127.0,0,Limited Data,49.0,683.5054579566774,Medium,1,4,0.038519866545344256,0.67,0.5,0.6835054579566775
2024,42030,2,0,0,140.0,0,Limited Data,523.0,363.0,Medium,1,2,0.04246284501061571,0.67,0.0,0.363
2024,42031,0,0,2,11.34,0,Limited Data,7.0,545.0,Medium,1,2,0.0034394904458598724,0.67,1.0,0.545
2024,42032,1,0,0,303.0,0,Limited Data,148.74457038579175,683.5054579566774,Low,1,1,0.09190172884440401,0.33,0.0,0.6835054579566775
2024,42033,3,0,0,25.0,0,Limited Data,106.0,732.0,Low,1,3,0.0075826508947528055,0.33,0.0,0.732
2024,42034,0,0,0,7.0,0,Limited Data,148.74457038579175,683.5054579566774,Medium,1,2,0.0021231422505307855,0.67,0.0,0.6835054579566775
